timestamp,lux,occupancy,brightness,lamp_state
2026-02-10T15:14:32.272235,8.3,False,0,unknown
2026-02-10T15:14:35.270387,7.5,False,0,unknown
2026-02-10T15:14:38.273833,7.5,False,0,unknown
2026-02-10T15:14:41.321689,7.5,False,0,unknown
2026-02-10T15:14:44.452150,7.5,False,0,unknown
2026-02-10T15:14:47.285042,7.5,False,0,unknown
2026-02-10T15:14:50.315579,7.5,False,0,unknown
2026-02-10T15:14:53.299362,7.5,False,0,unknown
2026-02-10T15:14:56.607105,7.5,False,0,unknown
2026-02-10T15:14:59.321834,7.5,False,0,unknown
2026-02-10T15:15:02.355856,7.5,False,0,unknown
2026-02-10T15:15:05.305365,7.5,False,0,unknown
2026-02-10T15:15:08.301625,7.5,False,0,unknown
2026-02-10T15:15:11.314722,7.5,False,0,unknown
2026-02-10T15:15:14.310671,7.5,False,0,unknown
2026-02-10T15:15:17.314958,7.5,False,0,unknown
2026-02-10T15:15:20.318807,7.5,False,0,unknown
2026-02-10T15:15:23.332078,7.5,False,0,unknown
2026-02-10T15:15:26.327736,7.5,False,0,unknown
2026-02-10T15:16:01.796387,7.5,False,0,unknown
2026-02-10T15:16:04.789152,7.5,False,0,unknown
2026-02-10T15:16:07.819342,7.5,False,0,unknown
2026-02-10T15:16:10.806107,7.5,False,0,unknown
2026-02-10T15:16:13.818965,7.5,False,0,unknown
2026-02-10T15:16:16.822384,7.5,False,0,unknown
2026-02-10T15:16:19.907804,7.5,False,0,unknown
2026-02-10T15:16:22.827164,7.5,False,0,unknown
2026-02-10T15:16:25.806152,7.5,False,0,unknown
2026-02-10T15:16:30.303513,7.5,False,0,unknown
2026-02-10T15:16:31.986049,7.5,False,0,unknown
2026-02-10T15:16:34.908517,7.5,False,0,unknown
2026-02-10T15:16:37.849458,7.5,False,0,unknown
2026-02-10T15:16:40.854296,7.5,False,0,unknown
2026-02-10T15:16:43.875300,7.5,False,0,unknown
2026-02-10T15:16:46.860498,7.5,False,0,unknown
2026-02-10T15:16:49.936848,7.5,False,0,unknown
2026-02-10T15:16:52.836825,7.5,False,0,unknown
2026-02-10T15:16:55.839809,7.5,False,0,unknown
2026-02-10T15:16:58.854107,7.5,False,0,unknown
2026-02-10T15:17:02.248149,7.5,False,0,unknown
2026-02-10T15:17:05.084286,7.5,False,0,unknown
2026-02-10T15:17:07.867786,7.5,False,0,unknown
2026-02-10T15:17:10.914231,7.5,False,0,unknown
2026-02-10T15:17:13.888571,7.5,False,0,unknown
2026-02-10T15:17:16.920105,7.5,False,0,unknown
2026-02-10T15:17:19.865512,6.7,False,0,unknown
2026-02-10T15:17:22.878269,7.5,False,0,unknown
2026-02-10T15:17:25.889521,7.5,False,0,unknown
2026-02-10T15:17:28.906833,7.5,False,0,unknown
2026-02-10T15:17:31.879044,7.5,False,0,unknown
2026-02-10T15:17:34.909469,7.5,False,0,unknown
2026-02-10T15:17:37.947545,6.7,False,0,unknown
2026-02-10T15:17:40.902356,7.5,False,0,unknown
2026-02-10T15:17:43.961568,7.5,False,0,unknown
2026-02-10T15:17:46.926743,7.5,False,0,unknown
2026-02-10T15:17:49.919214,6.7,False,0,unknown
2026-02-10T15:17:52.910319,7.5,False,0,unknown
2026-02-10T15:17:55.924642,7.5,False,0,unknown
2026-02-10T15:17:58.922284,7.5,False,0,unknown
2026-02-10T15:18:01.912073,6.7,False,0,unknown
2026-02-10T15:18:04.949699,7.5,False,0,unknown
2026-02-10T15:18:07.924077,6.7,False,0,unknown
2026-02-10T15:18:10.935843,6.7,False,0,unknown
2026-02-10T15:18:13.928746,7.5,False,0,unknown
2026-02-10T15:18:16.934918,6.7,False,0,unknown
2026-02-10T15:18:19.958494,7.5,False,0,unknown
2026-02-10T15:18:22.960180,6.7,False,0,unknown
2026-02-10T15:18:25.948685,7.5,False,0,unknown
2026-02-10T15:18:28.949907,7.5,False,0,unknown
2026-02-10T15:18:31.960105,7.5,False,0,unknown
2026-02-10T15:18:34.946001,7.5,False,0,unknown
2026-02-10T15:18:37.947468,7.5,False,0,unknown
2026-02-10T15:18:40.945525,7.5,False,0,unknown
2026-02-10T15:18:44.031840,7.5,False,0,unknown
2026-02-10T15:18:46.954097,7.5,False,0,unknown
2026-02-10T15:18:49.984415,7.5,False,0,unknown
2026-02-10T15:18:52.989877,7.5,False,0,unknown
2026-02-10T15:18:55.961202,7.5,False,0,unknown
2026-02-10T15:18:58.979541,7.5,False,0,unknown
2026-02-10T15:19:02.008183,7.5,False,0,unknown
2026-02-10T15:19:04.983330,7.5,False,0,unknown
2026-02-10T15:19:08.012680,7.5,False,0,unknown
2026-02-10T15:19:10.987377,7.5,False,0,unknown
2026-02-10T15:19:13.978572,7.5,False,0,unknown
2026-02-10T15:19:16.981834,7.5,False,0,unknown
2026-02-10T15:19:20.001954,7.5,False,0,unknown
2026-02-10T15:19:23.029599,7.5,False,0,unknown
2026-02-10T15:19:25.994350,7.5,False,0,unknown
2026-02-10T15:19:29.044849,7.5,False,0,unknown
2026-02-10T15:19:32.027279,7.5,False,0,unknown
2026-02-10T15:19:35.026227,7.5,False,0,unknown
2026-02-10T15:19:38.015026,7.5,False,0,unknown
